Year,Month,Day,Hour,Tair,Tdew,RelH,WndS,WndD,Pres
2015,5,3,12,10.4,2.0,56.0,8.0,20.0,1012.7
2015,5,3,13,11.8,2.6,53.0,12.0,360.0,1012.7
2015,5,3,14,12.3,3.6,55.0,11.0,20.0,1012.9
2015,5,3,15,11.8,3.9,58.0,11.0,350.0,1012.8
2015,5,3,16,10.2,3.3,62.0,18.0,20.0,1012.8
2015,5,3,17,9.9,1.8,57.0,13.0,10.0,1013.0
2015,5,3,18,9.0,1.5,59.0,12.0,10.0,1013.2
2015,5,3,19,6.6,1.3,69.0,10.0,360.0,1013.9
2015,5,3,20,3.8,0.5,79.0,5.0,360.0,1014.3
2015,5,3,21,1.6,-0.3,87.0,3.0,60.0,1014.7
2015,5,3,22,4.4,0.6,76.0,7.0,200.0,1014.9
2015,5,3,23,3.8,1.0,82.0,8.0,230.0,1014.7
2015,5,4,0,3.6,0.8,82.0,6.0,200.0,1014.9
2015,5,4,1,2.6,1.1,90.0,9.0,210.0,1015.0
2015,5,4,2,1.6,0.6,93.0,7.0,190.0,1015.1
2015,5,4,3,2.0,0.8,92.0,10.0,200.0,1015.0
2015,5,4,4,1.2,0.3,94.0,7.0,170.0,1015.0
2015,5,4,5,1.2,0.5,95.0,8.0,160.0,1014.9
2015,5,4,6,2.0,1.1,94.0,11.0,150.0,1015.1
2015,5,4,7,5.2,3.1,86.0,13.0,190.0,1015.5
2015,5,4,8,7.0,3.6,79.0,13.0,190.0,1015.4
2015,5,4,9,8.6,3.7,71.0,19.0,190.0,1015.0
2015,5,4,10,11.2,4.0,61.0,18.0,170.0,1014.8
2015,5,4,11,12.8,5.0,59.0,18.0,190.0,1014.6
2015,5,4,12,15.2,5.2,51.0,20.0,210.0,1013.7
2015,5,4,13,16.5,5.3,47.0,21.0,180.0,1013.2
2015,5,4,14,17.6,6.9,49.0,19.0,210.0,1012.7
2015,5,4,15,19.9,7.4,44.0,19.0,210.0,1012.1
2015,5,4,16,20.4,6.5,40.0,24.0,210.0,1011.5
2015,5,4,17,19.5,5.0,38.0,21.0,230.0,1010.7
2015,5,4,18,17.9,5.9,45.0,19.0,240.0,1010.6
2015,5,4,19,15.4,6.2,54.0,9.0,230.0,1010.6
2015,5,4,20,13.8,6.2,60.0,10.0,210.0,1010.4
2015,5,4,21,11.8,5.9,67.0,13.0,190.0,1010.4
2015,5,4,22,11.5,6.1,69.0,15.0,200.0,1009.9
2015,5,4,23,11.1,6.3,72.0,16.0,210.0,1009.1
2015,5,5,0,10.6,6.2,74.0,17.0,190.0,1008.1
2015,5,5,1,9.6,6.0,78.0,17.0,180.0,1007.1
2015,5,5,2,10.5,6.7,77.0,20.0,190.0,1006.1
2015,5,5,3,11.4,6.4,71.0,22.0,220.0,1005.6
2015,5,5,4,11.7,6.2,69.0,26.0,230.0,1005.2
2015,5,5,5,10.6,6.6,76.0,21.0,230.0,1005.2
2015,5,5,6,10.5,6.7,77.0,18.0,230.0,1005.9
2015,5,5,7,9.8,6.4,79.0,21.0,240.0,1006.4
2015,5,5,8,9.9,6.8,81.0,15.0,250.0,1006.7
2015,5,5,9,12.9,7.8,71.0,21.0,260.0,1007.2
2015,5,5,10,14.7,8.5,66.0,22.0,300.0,1007.7
2015,5,5,11,15.5,7.4,58.0,24.0,310.0,1008.3
2015,5,5,12,14.1,3.9,50.0,32.0,320.0,1009.2
2015,5,5,13,15.3,2.6,42.0,20.0,310.0,1009.5
2015,5,5,14,15.7,2.9,42.0,19.0,300.0,1009.6
2015,5,5,15,16.2,2.3,39.0,21.0,310.0,1009.4
2015,5,5,16,15.6,2.1,40.0,16.0,330.0,1009.5
2015,5,5,17,15.8,0.9,36.0,13.0,330.0,1009.3
2015,5,5,18,14.5,0.8,39.0,10.0,320.0,1009.4
2015,5,5,19,10.4,0.5,50.0,12.0,350.0,1010.6
2015,5,5,20,8.9,-1.2,49.0,13.0,340.0,1011.3
2015,5,5,21,7.1,-1.1,56.0,7.0,320.0,1011.5
2015,5,5,22,6.0,-1.4,59.0,4.0,280.0,1011.2
2015,5,5,23,6.4,-1.0,59.0,14.0,200.0,1011.5
2015,5,6,0,6.6,-0.2,62.0,10.0,240.0,1012.3
2015,5,6,1,8.4,0.2,56.0,11.0,250.0,1011.9
2015,5,6,2,8.1,0.1,57.0,14.0,280.0,1012.4
2015,5,6,3,6.9,0.4,63.0,14.0,290.0,1012.8
2015,5,6,4,6.0,-0.1,65.0,12.0,270.0,1013.2
2015,5,6,5,5.1,-0.1,69.0,13.0,260.0,1013.1
2015,5,6,6,5.5,0.3,69.0,14.0,270.0,1013.2
2015,5,6,7,7.5,-0.2,58.0,14.0,270.0,1013.0
2015,5,6,8,9.4,-1.3,47.0,17.0,270.0,1012.5
2015,5,6,9,10.4,-2.3,41.0,22.0,260.0,1011.7
2015,5,6,10,10.7,-3.4,37.0,36.0,290.0,1011.8
2015,5,6,11,11.1,-2.3,39.0,35.0,300.0,1011.9
2015,5,6,12,10.2,-2.4,41.0,23.0,320.0,1011.6
2015,5,6,13,9.8,-2.2,43.0,19.0,330.0,1011.5
2015,5,6,14,9.9,-2.1,43.0,17.0,330.0,1011.2
2015,5,6,15,9.4,-3.5,40.0,21.0,10.0,1010.9
2015,5,6,16,9.5,-3.1,41.0,21.0,10.0,1010.7
2015,5,6,17,9.1,-5.2,36.0,16.0,360.0,1010.5
2015,5,6,18,8.8,-7.0,32.0,10.0,360.0,1010.5
2015,5,6,19,7.5,-7.8,33.0,6.0,360.0,1010.6
2015,5,6,20,6.1,-6.2,41.0,10.0,140.0,1011.0
2015,5,6,21,6.2,-4.6,46.0,7.0,170.0,1011.2
2015,5,6,22,4.3,-1.9,64.0,16.0,200.0,1011.4
2015,5,6,23,3.0,-1.4,73.0,12.0,190.0,1010.9
2015,5,7,0,2.2,-1.1,79.0,10.0,180.0,1010.4
2015,5,7,1,2.2,-1.4,77.0,7.0,190.0,1010.0
2015,5,7,2,2.0,-1.1,80.0,8.0,210.0,1009.5
2015,5,7,3,1.8,-1.1,81.0,15.0,220.0,1009.3
2015,5,7,4,2.3,-2.8,69.0,13.0,220.0,1008.7
2015,5,7,5,3.5,-3.1,62.0,14.0,250.0,1008.5
2015,5,7,6,5.8,-3.0,53.0,18.0,280.0,1008.5
2015,5,7,7,7.9,-2.7,47.0,15.0,290.0,1008.9
2015,5,7,8,9.8,-3.5,39.0,22.0,300.0,1009.2
2015,5,7,9,10.8,-3.7,36.0,23.0,320.0,1009.0
2015,5,7,10,10.7,-4.9,33.0,30.0,330.0,1009.0
2015,5,7,11,11.5,-5.9,29.0,25.0,320.0,1009.0
2015,5,7,12,11.0,-5.0,32.0,29.0,320.0,1009.0
2015,5,7,13,11.0,-5.5,31.0,22.0,350.0,1009.7
2015,5,7,14,9.0,-3.2,42.0,23.0,350.0,1010.0
2015,5,7,15,8.7,-4.1,40.0,24.0,10.0,1009.9
2015,5,7,16,7.0,-4.7,43.0,33.0,20.0,1010.7
2015,5,7,17,6.2,-4.6,46.0,30.0,20.0,1011.9
2015,5,7,18,4.4,-5.1,50.0,30.0,20.0,1012.8
2015,5,7,19,2.9,-4.6,58.0,23.0,20.0,1013.5
2015,5,7,20,2.0,-4.5,62.0,12.0,360.0,1014.3
2015,5,7,21,1.8,-4.3,64.0,10.0,360.0,1015.4
2015,5,7,22,1.4,-4.7,64.0,7.0,360.0,1015.9
2015,5,7,23,1.0,-4.9,65.0,8.0,340.0,1016.1
2015,5,8,0,1.5,-4.2,66.0,8.0,300.0,1016.4
2015,5,8,1,1.5,-4.0,67.0,6.0,320.0,1016.3
2015,5,8,2,2.0,-4.1,64.0,13.0,350.0,1016.7
2015,5,8,3,1.6,-3.9,67.0,10.0,350.0,1017.3
2015,5,8,4,1.2,-4.1,68.0,12.0,350.0,1017.8
2015,5,8,5,0.9,-3.0,75.0,11.0,350.0,1018.6
2015,5,8,6,2.0,-2.5,72.0,9.0,350.0,1019.4
2015,5,8,7,3.6,-2.4,65.0,12.0,10.0,1020.1
2015,5,8,8,4.2,-3.1,59.0,18.0,10.0,1020.5
2015,5,8,9,5.3,-4.0,51.0,19.0,20.0,1020.7
2015,5,8,10,5.8,-4.4,48.0,20.0,20.0,1021.3
2015,5,8,11,5.9,-4.6,47.0,18.0,20.0,1021.6
2015,5,8,12,5.9,-4.6,47.0,19.0,10.0,1022.1
2015,5,8,13,5.7,-5.9,43.0,18.0,20.0,1022.4
2015,5,8,14,5.2,-6.4,43.0,16.0,350.0,1023.2
2015,5,8,15,5.3,-6.9,41.0,15.0,360.0,1023.3
2015,5,8,16,5.3,-7.6,39.0,19.0,10.0,1023.5
2015,5,8,17,5.0,-6.6,43.0,13.0,360.0,1023.7
2015,5,8,18,4.3,-6.9,44.0,12.0,360.0,1024.0
2015,5,8,19,2.2,-6.9,51.0,10.0,40.0,1024.2
2015,5,8,20,-0.1,-6.5,62.0,7.0,30.0,1024.6
2015,5,8,21,-1.6,-6.4,70.0,5.0,40.0,1024.9
2015,5,8,22,-1.3,-6.5,68.0,5.0,80.0,1024.6
2015,5,8,23,-3.1,-6.1,80.0,4.0,60.0,1024.7
2015,5,9,0,-3.1,-6.2,79.0,3.0,360.0,1024.6
2015,5,9,1,-3.0,-5.0,86.0,3.0,100.0,1024.5
2015,5,9,2,-0.3,-3.7,78.0,7.0,170.0,1024.6
2015,5,9,3,-1.7,-4.1,84.0,5.0,160.0,1024.2
2015,5,9,4,0.2,-3.0,79.0,7.0,140.0,1024.4
2015,5,9,5,0.4,-2.7,80.0,7.0,130.0,1024.6
2015,5,9,6,0.6,-2.0,83.0,7.0,130.0,1024.5
2015,5,9,7,2.3,-1.7,75.0,16.0,160.0,1024.6
2015,5,9,8,2.7,-1.3,75.0,15.0,160.0,1025.0
2015,5,9,9,3.8,-2.0,66.0,20.0,170.0,1024.2
2015,5,9,10,3.8,-1.4,69.0,15.0,150.0,1023.5
2015,5,9,11,5.1,-2.0,60.0,18.0,170.0,1023.2
2015,5,9,12,7.6,-2.4,49.0,22.0,180.0,1022.0
2015,5,9,13,9.3,-2.0,45.0,27.0,180.0,1021.4
2015,5,9,14,10.1,-1.9,43.0,32.0,170.0,1020.6
2015,5,9,15,11.7,-0.1,44.0,28.0,170.0,1018.8
2015,5,9,16,12.2,-0.3,42.0,29.0,180.0,1018.3
2015,5,9,17,11.9,1.0,47.0,18.0,190.0,1017.9
2015,5,9,18,12.7,-0.2,41.0,27.0,190.0,1017.5
2015,5,9,19,11.5,0.0,45.0,24.0,200.0,1017.0
2015,5,9,20,9.3,4.3,71.0,32.0,190.0,1016.3
2015,5,9,21,9.0,4.5,73.0,31.0,200.0,1015.8
2015,5,9,22,8.0,6.0,87.0,25.0,200.0,1015.7
2015,5,9,23,8.4,6.2,86.0,21.0,210.0,1015.3
2015,5,10,0,8.6,6.2,85.0,22.0,210.0,1014.5
2015,5,10,1,8.8,6.1,83.0,19.0,220.0,1014.3
2015,5,10,2,9.2,7.7,90.0,22.0,230.0,1013.6
2015,5,10,3,9.7,8.6,93.0,18.0,240.0,1013.2
2015,5,10,4,9.9,8.8,93.0,14.0,240.0,1012.9
2015,5,10,5,9.9,9.0,94.0,15.0,240.0,1012.6
2015,5,10,6,9.9,9.3,96.0,14.0,250.0,1012.5
2015,5,10,7,10.2,9.8,97.0,16.0,240.0,1013.1
2015,5,10,8,10.4,9.8,96.0,16.0,240.0,1012.9
2015,5,10,9,10.4,9.8,96.0,18.0,230.0,1012.7
2015,5,10,10,11.1,10.3,95.0,9.0,250.0,1012.6
2015,5,10,11,12.8,11.2,90.0,8.0,260.0,1012.0
2015,5,10,12,13.6,11.5,87.0,7.0,210.0,1011.3
2015,5,10,13,14.5,11.5,82.0,12.0,200.0,1011.2
2015,5,10,14,14.8,12.0,83.0,10.0,240.0,1011.1
2015,5,10,15,15.4,12.2,81.0,10.0,230.0,1010.8
2015,5,10,16,16.5,12.9,79.0,10.0,260.0,1010.1
2015,5,10,17,16.2,13.4,83.0,10.0,230.0,1009.6
2015,5,10,18,15.6,12.8,83.0,5.0,270.0,1009.5
2015,5,10,19,15.1,12.6,85.0,5.0,240.0,1009.4
2015,5,10,20,12.9,11.2,89.0,7.0,10.0,1009.7
2015,5,10,21,11.1,10.0,93.0,5.0,10.0,1010.0
2015,5,10,22,10.8,10.2,96.0,2.0,360.0,1009.8
2015,5,10,23,10.6,10.3,98.0,4.0,310.0,1009.9
2015,5,11,0,5.6,5.3,98.0,26.0,20.0,1011.0
2015,5,11,1,6.8,6.5,98.0,21.0,30.0,1011.7
2015,5,11,2,7.2,6.9,98.0,10.0,40.0,1011.8
2015,5,11,3,7.3,6.9,97.0,5.0,280.0,1012.8
2015,5,11,4,7.0,6.7,98.0,7.0,250.0,1013.1
2015,5,11,5,6.7,6.4,98.0,8.0,310.0,1013.6
2015,5,11,6,5.7,4.7,93.0,14.0,340.0,1014.4
2015,5,11,7,5.8,3.7,86.0,18.0,360.0,1015.4
2015,5,11,8,7.2,2.5,72.0,18.0,10.0,1016.3
2015,5,11,9,8.4,1.1,60.0,22.0,20.0,1016.7
2015,5,11,10,8.7,-1.7,48.0,25.0,40.0,1017.1
2015,5,11,11,9.5,-1.5,46.0,22.0,20.0,1017.5
2015,5,11,12,10.1,-1.6,44.0,16.0,340.0,1017.7
2015,5,11,13,9.6,-2.7,42.0,19.0,30.0,1017.6
2015,5,11,14,9.6,-2.0,44.0,14.0,340.0,1017.5
2015,5,11,15,9.9,-3.4,39.0,8.0,350.0,1017.7
2015,5,11,16,8.4,-3.1,44.0,8.0,50.0,1018.0
2015,5,11,17,8.5,-3.0,44.0,7.0,30.0,1017.7
2015,5,11,18,7.9,0.6,60.0,13.0,170.0,1018.0
2015,5,11,19,6.6,-0.4,61.0,8.0,170.0,1017.8
2015,5,11,20,6.3,-1.1,59.0,9.0,180.0,1017.3
2015,5,11,21,6.2,-0.5,62.0,13.0,180.0,1017.3
2015,5,11,22,5.9,-1.7,58.0,15.0,160.0,1017.2
2015,5,11,23,5.9,-1.5,59.0,14.0,170.0,1016.3
2015,5,12,0,5.5,0.3,69.0,12.0,170.0,1015.9
2015,5,12,1,5.8,1.0,71.0,14.0,180.0,1015.9
2015,5,12,2,4.9,2.4,84.0,13.0,180.0,1015.1
2015,5,12,3,5.0,3.2,88.0,13.0,170.0,1014.5
2015,5,12,4,5.3,4.1,92.0,14.0,170.0,1013.9
2015,5,12,5,5.2,4.5,95.0,16.0,150.0,1012.6
2015,5,12,6,5.8,4.3,90.0,22.0,150.0,1011.8
2015,5,12,7,5.0,4.1,94.0,25.0,160.0,1011.2
2015,5,12,8,4.8,4.1,95.0,28.0,140.0,1010.0
2015,5,12,9,5.2,4.0,92.0,22.0,140.0,1008.5
2015,5,12,10,5.2,4.5,95.0,32.0,130.0,1005.8
2015,5,12,11,6.7,5.0,89.0,25.0,150.0,1004.3
2015,5,12,12,7.7,6.0,89.0,36.0,150.0,1002.2
2015,5,12,13,8.9,7.8,93.0,30.0,150.0,1000.1
2015,5,12,14,9.9,9.5,97.0,22.0,160.0,998.9
2015,5,12,15,10.3,9.9,97.0,21.0,180.0,997.5
2015,5,12,16,10.9,10.6,98.0,10.0,160.0,995.9
2015,5,12,17,12.1,12.0,99.0,6.0,240.0,994.7
2015,5,12,18,13.0,12.9,99.0,10.0,210.0,993.8
2015,5,12,19,14.3,14.2,99.0,16.0,230.0,993.1
2015,5,12,20,13.9,13.4,97.0,14.0,240.0,992.9
2015,5,12,21,13.1,12.6,97.0,15.0,260.0,993.4
2015,5,12,22,12.4,12.1,98.0,16.0,250.0,993.1
2015,5,12,23,12.5,12.2,98.0,8.0,230.0,992.8
2015,5,13,0,11.2,11.1,99.0,10.0,230.0,992.3
2015,5,13,1,11.2,11.1,99.0,9.0,230.0,992.2
2015,5,13,2,11.4,11.3,99.0,18.0,230.0,991.7
2015,5,13,3,11.8,10.6,92.0,16.0,250.0,991.1
2015,5,13,4,10.9,10.3,96.0,9.0,270.0,990.6
2015,5,13,5,11.6,10.7,94.0,16.0,280.0,991.1
2015,5,13,6,3.4,3.0,97.0,14.0,350.0,993.6
2015,5,13,7,2.8,2.1,95.0,24.0,350.0,995.3
2015,5,13,8,2.7,1.7,93.0,22.0,340.0,997.2
2015,5,13,9,2.9,1.4,90.0,22.0,350.0,998.4
2015,5,13,10,2.6,1.1,90.0,27.0,330.0,1000.0
2015,5,13,11,2.7,0.9,88.0,26.0,330.0,1001.5
2015,5,13,12,2.6,1.3,91.0,23.0,350.0,1003.1
2015,5,13,13,3.3,1.4,87.0,21.0,340.0,1003.5
2015,5,13,14,4.9,0.9,75.0,30.0,350.0,1004.0
2015,5,13,15,6.3,1.4,71.0,24.0,360.0,1004.5
2015,5,13,16,7.3,0.7,63.0,16.0,340.0,1005.0
2015,5,13,17,6.9,0.6,64.0,18.0,320.0,1005.8
2015,5,13,18,7.3,-1.9,52.0,19.0,330.0,1006.6
2015,5,13,19,6.3,-2.1,55.0,7.0,340.0,1007.3
2015,5,13,20,4.8,-1.4,64.0,2.0,360.0,1008.1
2015,5,13,21,3.0,-1.6,72.0,5.0,210.0,1008.9
2015,5,13,22,3.6,1.2,84.0,8.0,200.0,1009.5
2015,5,13,23,3.7,1.3,84.0,12.0,210.0,1009.8
2015,5,14,0,3.2,1.4,88.0,12.0,230.0,1010.4
2015,5,14,1,3.8,1.8,87.0,11.0,250.0,1010.6
2015,5,14,2,3.1,1.2,87.0,4.0,250.0,1010.9
2015,5,14,3,2.7,0.4,85.0,6.0,280.0,1011.6
2015,5,14,4,3.5,0.0,78.0,9.0,300.0,1012.2
2015,5,14,5,3.7,0.1,77.0,7.0,290.0,1012.7
2015,5,14,6,5.3,0.5,71.0,10.0,280.0,1013.4
2015,5,14,7,7.3,1.2,65.0,10.0,310.0,1014.4
2015,5,14,8,9.7,1.1,55.0,9.0,310.0,1014.8
2015,5,14,9,10.6,0.4,49.0,13.0,280.0,1015.1
2015,5,14,10,12.6,-0.9,39.0,14.0,290.0,1015.1
2015,5,14,11,13.2,-3.5,31.0,19.0,280.0,1015.1
2015,5,14,12,13.5,-3.7,30.0,24.0,300.0,1014.7
2015,5,14,13,13.8,-3.4,30.0,21.0,260.0,1014.4
2015,5,14,14,15.1,-3.2,28.0,25.0,260.0,1014.0
2015,5,14,15,16.1,-0.9,31.0,19.0,260.0,1013.6
2015,5,14,16,16.1,-1.4,30.0,19.0,230.0,1013.6
2015,5,14,17,15.9,-1.1,31.0,21.0,220.0,1013.7
2015,5,14,18,15.5,0.2,35.0,17.0,220.0,1013.8
2015,5,14,19,13.6,-0.4,38.0,13.0,240.0,1014.2
2015,5,14,20,10.1,1.3,54.0,14.0,200.0,1014.7
2015,5,14,21,8.9,0.1,54.0,10.0,210.0,1015.2
2015,5,14,22,9.6,0.5,53.0,17.0,220.0,1015.3
2015,5,14,23,9.2,-0.1,52.0,18.0,220.0,1015.2
2015,5,15,0,7.6,0.6,61.0,13.0,230.0,1015.2
2015,5,15,1,7.4,0.8,63.0,18.0,240.0,1015.1
2015,5,15,2,6.5,1.4,70.0,18.0,240.0,1014.9
2015,5,15,3,5.3,1.2,75.0,7.0,170.0,1015.1
2015,5,15,4,5.4,1.5,76.0,10.0,230.0,1015.0
2015,5,15,5,5.3,2.0,79.0,10.0,240.0,1015.2
2015,5,15,6,6.4,2.5,76.0,5.0,210.0,1015.7
2015,5,15,7,9.2,3.0,65.0,14.0,240.0,1016.0
2015,5,15,8,13.0,2.9,50.0,15.0,220.0,1016.4
2015,5,15,9,16.3,2.4,39.0,14.0,220.0,1016.4
2015,5,15,10,18.5,4.0,38.0,12.0,220.0,1016.2
2015,5,15,11,20.2,1.8,29.0,16.0,230.0,1015.9
2015,5,15,12,20.4,1.9,29.0,20.0,240.0,1015.5
2015,5,15,13,21.3,3.2,30.0,13.0,240.0,1015.1
2015,5,15,14,21.5,0.3,24.0,24.0,290.0,1014.9
2015,5,15,15,21.5,2.9,29.0,9.0,240.0,1014.5
2015,5,15,16,21.4,3.3,30.0,9.0,250.0,1014.6
2015,5,15,17,21.1,2.1,28.0,16.0,220.0,1014.6
2015,5,15,18,20.6,2.6,30.0,10.0,230.0,1014.8
2015,5,15,19,19.0,2.1,32.0,10.0,200.0,1015.0
2015,5,15,20,15.9,3.8,44.0,7.0,250.0,1015.5
2015,5,15,21,12.5,4.0,56.0,9.0,120.0,1016.2
2015,5,15,22,12.4,4.2,57.0,5.0,160.0,1016.4
2015,5,15,23,11.9,3.7,57.0,11.0,210.0,1016.6
2015,5,16,0,11.9,2.9,54.0,12.0,240.0,1016.5
2015,5,16,1,12.2,1.9,49.0,9.0,230.0,1016.5
2015,5,16,2,10.6,2.2,56.0,9.0,210.0,1016.4
2015,5,16,3,10.7,2.6,57.0,13.0,210.0,1016.5
2015,5,16,4,9.8,2.2,59.0,10.0,210.0,1016.6
2015,5,16,5,5.9,3.4,84.0,5.0,150.0,1017.2
2015,5,16,6,8.1,4.5,78.0,8.0,160.0,1017.9
2015,5,16,7,12.2,3.2,54.0,12.0,180.0,1018.7
2015,5,16,8,13.9,4.3,52.0,13.0,170.0,1019.3
2015,5,16,9,15.8,4.0,45.0,11.0,190.0,1019.3
2015,5,16,10,17.3,2.6,37.0,16.0,190.0,1019.4
2015,5,16,11,18.6,2.6,34.0,13.0,200.0,1019.6
2015,5,16,12,20.9,2.4,29.0,16.0,170.0,1019.4
2015,5,16,13,21.9,1.2,25.0,13.0,210.0,1018.7
2015,5,16,14,22.6,3.4,28.0,14.0,170.0,1018.3
2015,5,16,15,23.0,1.6,24.0,18.0,180.0,1018.0
2015,5,16,16,23.0,1.6,24.0,17.0,170.0,1017.7
2015,5,16,17,22.7,2.4,26.0,14.0,170.0,1017.7
2015,5,16,18,22.0,3.3,29.0,16.0,150.0,1017.5
2015,5,16,19,19.4,3.3,34.0,18.0,130.0,1018.1
2015,5,16,20,15.8,3.3,43.0,21.0,190.0,1018.8
2015,5,16,21,14.9,2.5,43.0,24.0,180.0,1019.8
2015,5,16,22,14.0,2.0,44.0,20.0,180.0,1020.2
2015,5,16,23,11.7,2.5,53.0,13.0,160.0,1020.2
2015,5,17,0,11.8,2.3,52.0,15.0,170.0,1020.0
2015,5,17,1,11.5,2.6,54.0,12.0,170.0,1019.8
2015,5,17,2,10.5,2.4,57.0,13.0,170.0,1019.3
2015,5,17,3,10.2,2.6,59.0,9.0,170.0,1018.9
2015,5,17,4,10.0,2.9,61.0,10.0,150.0,1018.8
2015,5,17,5,9.4,3.2,65.0,10.0,130.0,1019.1
2015,5,17,6,9.6,3.2,64.0,9.0,110.0,1019.7
2015,5,17,7,10.8,3.6,61.0,18.0,130.0,1019.9
2015,5,17,8,12.3,4.3,58.0,20.0,150.0,1020.4
2015,5,17,9,12.3,2.2,50.0,23.0,160.0,1020.5
2015,5,17,10,12.9,4.1,55.0,15.0,170.0,1020.5
2015,5,17,11,14.7,3.6,47.0,25.0,150.0,1020.3
2015,5,17,12,15.5,1.7,39.0,30.0,150.0,1020.0
2015,5,17,13,15.6,2.1,40.0,22.0,150.0,1019.7
2015,5,17,14,15.2,1.8,40.0,16.0,200.0,1019.5
2015,5,17,15,15.1,1.7,40.0,10.0,210.0,1019.4
2015,5,17,16,14.5,1.8,42.0,6.0,240.0,1019.9
2015,5,17,17,14.1,3.3,48.0,5.0,90.0,1020.3
2015,5,17,18,14.1,2.7,46.0,3.0,360.0,1020.4
2015,5,17,19,12.7,4.5,57.0,10.0,30.0,1020.3
2015,5,17,20,12.0,2.8,53.0,7.0,80.0,1020.6
2015,5,17,21,11.1,2.7,56.0,9.0,90.0,1021.1
2015,5,17,22,10.5,3.3,61.0,7.0,110.0,1020.8
2015,5,17,23,10.6,3.0,59.0,7.0,160.0,1020.9
2015,5,18,0,5.8,2.8,81.0,2.0,360.0,1021.3
2015,5,18,1,6.3,1.8,73.0,3.0,360.0,1021.3
2015,5,18,2,2.1,0.5,89.0,4.0,90.0,1021.0
2015,5,18,3,2.7,-0.1,82.0,6.0,90.0,1020.9
2015,5,18,4,4.9,-2.0,61.0,10.0,100.0,1020.4
2015,5,18,5,4.1,-1.3,68.0,4.0,130.0,1020.8
2015,5,18,6,7.3,0.3,61.0,7.0,140.0,1020.7
2015,5,18,7,10.0,-0.2,49.0,10.0,170.0,1021.2
2015,5,18,8,12.1,-0.7,41.0,10.0,160.0,1021.0
2015,5,18,9,12.9,0.4,42.0,6.0,230.0,1021.2
2015,5,18,10,14.6,-0.6,35.0,1.0,360.0,1021.1
2015,5,18,11,15.9,-0.3,33.0,3.0,200.0,1020.6
2015,5,18,12,16.9,1.8,36.0,7.0,160.0,1019.8
2015,5,18,13,17.3,1.8,35.0,14.0,80.0,1019.2
2015,5,18,14,17.8,2.7,36.0,15.0,80.0,1018.6
2015,5,18,15,18.1,3.7,38.0,13.0,160.0,1017.7
2015,5,18,16,17.8,2.3,35.0,12.0,60.0,1016.6
2015,5,18,17,17.6,2.1,35.0,7.0,120.0,1015.8
2015,5,18,18,15.6,0.7,36.0,13.0,190.0,1015.5
2015,5,18,19,13.4,3.3,50.0,8.0,180.0,1015.2
2015,5,18,20,11.2,4.0,61.0,4.0,230.0,1015.1
2015,5,18,21,10.2,3.5,63.0,6.0,190.0,1015.1
2015,5,18,22,8.5,3.2,69.0,11.0,160.0,1014.3
2015,5,18,23,7.6,4.4,80.0,10.0,170.0,1013.4
2015,5,19,0,7.6,2.5,70.0,10.0,190.0,1012.7
2015,5,19,1,7.5,2.8,72.0,12.0,190.0,1012.3
2015,5,19,2,7.7,3.4,74.0,13.0,230.0,1011.9
2015,5,19,3,8.1,3.2,71.0,11.0,230.0,1011.4
2015,5,19,4,8.2,2.3,66.0,12.0,220.0,1010.8
2015,5,19,5,7.9,2.4,68.0,12.0,190.0,1010.6
2015,5,19,6,8.5,2.8,67.0,12.0,200.0,1010.0
2015,5,19,7,9.6,2.3,60.0,16.0,210.0,1009.5
2015,5,19,8,12.4,1.8,48.0,19.0,210.0,1008.9
2015,5,19,9,12.8,1.5,46.0,25.0,200.0,1008.2
2015,5,19,10,13.6,2.6,47.0,21.0,200.0,1007.5
2015,5,19,11,15.6,2.8,42.0,24.0,190.0,1006.7
2015,5,19,12,16.5,2.6,39.0,20.0,210.0,1005.9
2015,5,19,13,18.3,1.9,33.0,25.0,220.0,1005.1
2015,5,19,14,16.7,2.0,37.0,21.0,240.0,1004.8
2015,5,19,15,15.0,2.6,43.0,15.0,250.0,1004.4
2015,5,19,16,13.3,1.1,43.0,18.0,250.0,1003.9
2015,5,19,17,10.3,8.6,89.0,23.0,240.0,1003.5
2015,5,19,18,9.6,7.9,89.0,12.0,220.0,1003.1
2015,5,19,19,9.4,8.0,91.0,17.0,240.0,1003.4
2015,5,19,20,9.1,7.9,92.0,14.0,220.0,1003.3
2015,5,19,21,8.9,8.3,96.0,22.0,200.0,1003.0
2015,5,19,22,7.6,7.0,96.0,29.0,180.0,1002.1
2015,5,19,23,7.7,6.7,93.0,22.0,190.0,1001.3
2015,5,20,0,7.6,6.6,93.0,22.0,180.0,1000.6
2015,5,20,1,7.8,7.1,95.0,20.0,180.0,999.6
2015,5,20,2,8.1,7.4,95.0,21.0,180.0,999.1
2015,5,20,3,8.1,7.4,95.0,24.0,180.0,998.2
2015,5,20,4,8.1,7.5,96.0,25.0,180.0,997.0
2015,5,20,5,8.6,7.9,95.0,21.0,180.0,997.0
2015,5,20,6,9.3,8.4,94.0,24.0,170.0,996.6
2015,5,20,7,9.8,8.9,94.0,24.0,170.0,996.1
2015,5,20,8,10.4,9.0,91.0,26.0,190.0,996.1
2015,5,20,9,11.0,9.8,92.0,26.0,180.0,995.1
2015,5,20,10,13.5,10.9,84.0,28.0,190.0,994.3
